Package,New Name of Package,Package Priority,Developer in Master List,PR Number,Link of PR Raised,PR Status,PR Creation Date,Upgrade Required,Final Upgrade Decision (Y/N),Build Status,Version in Build Status,Release in Build Status,Download Success,Number SRPMs downloaded,Dowloaded SRPM 1,Dowloaded SRPM 2,Dowloaded SRPM 3,Version Downloaded SRPM,Release Downloaded SRPM,Package location info,Package Version in 3.0-dev,Bulk Build Success,Bulk Build Number of SRPMs,Developer from under review sheet,Under Review PR Link,Reviewer,Review Status,PR Origin,TopicBranch,Additional Bulk Build Status
hunspell-hy,NA,P1,Neeraj,NA,NA,NA,NA,N,N,Built,0.20.0,18.azl3,1,1,hunspell-hy-0.20.0-29.fc41.src.rpm,Default Initialized,Default Initialized,0.20.0,29.fc41,EXISTS_IN_EXT,0.20.0,Y,1,Neeraj,NOT_FOUND,NA,NA,NA,NA,Built
hunspell-ia,NA,P1,Neeraj,NA,NA,NA,NA,N,N,Built,0.20050226,21.azl3,1,1,hunspell-ia-0.20050226-32.fc41.src.rpm,Default Initialized,Default Initialized,0.20050226,32.fc41,EXISTS_IN_EXT,0.20050226,Y,1,Neeraj,NOT_FOUND,NA,NA,NA,NA,Built
hunspell-id,NA,P1,Neeraj,NA,NA,NA,NA,N,N,Built,0.20040812,21.azl3,1,1,hunspell-id-0.20040812-32.fc41.src.rpm,Default Initialized,Default Initialized,0.20040812,32.fc41,EXISTS_IN_EXT,0.20040812,Y,1,Neeraj,NOT_FOUND,NA,NA,NA,NA,Built
hunspell-is,NA,P1,Neeraj,NA,NA,NA,NA,N,N,Built,0.20090823,19.azl3,1,1,hunspell-is-0.20090823-30.fc41.src.rpm,Default Initialized,Default Initialized,0.20090823,30.fc41,EXISTS_IN_EXT,0.20090823,Y,1,Neeraj,NOT_FOUND,NA,NA,NA,NA,Built
hunspell-it,NA,P0,Akarsh,11701,https://github.com/microsoft/azurelinux/pull/11701,OPEN,2024-12-24T05:51:04Z,Y,Y,Built,2.4,1.azl3,1,1,hunspell-it-5.1.1-5.fc41.src.rpm,Default Initialized,Default Initialized,5.1.1,5.fc41,EXISTS_IN_EXT,2.4,Y,1,Akarsh,https://github.com/microsoft/azurelinux/pull/11701,NA,NA,https://github.com/AkarshHCL/azurelinux.git,topic_hunspell-it,Built
hunspell-kk,NA,P1,Neeraj,NA,NA,NA,NA,N,N,Built,1.1,19.azl3,1,1,hunspell-kk-1.1-30.fc41.src.rpm,Default Initialized,Default Initialized,1.1,30.fc41,EXISTS_IN_EXT,1.1,Y,1,Neeraj,NOT_FOUND,NA,NA,NA,NA,Built
hunspell-km,NA,P1,Neeraj,NA,NA,NA,NA,N,N,Built,1.82,6.azl3,1,1,hunspell-km-1.82-17.fc41.src.rpm,Default Initialized,Default Initialized,1.82,17.fc41,EXISTS_IN_EXT,1.82,Y,1,Neeraj,NOT_FOUND,NA,NA,NA,NA,Built
hunspell-kn,NA,P1,Neeraj,NA,NA,NA,NA,N,N,Built,1.0.3,20.azl3,1,1,hunspell-kn-1.0.3-32.fc41.src.rpm,Default Initialized,Default Initialized,1.0.3,32.fc41,EXISTS_IN_EXT,1.0.3,Y,1,Neeraj,NOT_FOUND,NA,NA,NA,NA,Built
hunspell-ko,NA,P1,Neeraj,NA,NA,NA,NA,N,N,Built,0.7.0,9.azl3,1,1,hunspell-ko-0.7.0-20.fc41.src.rpm,Default Initialized,Default Initialized,0.7.0,20.fc41,EXISTS_IN_EXT,0.7.0,Y,1,Neeraj,NOT_FOUND,NA,NA,NA,NA,Built
hunspell-ku,NA,P1,Neeraj,NA,NA,NA,NA,N,N,Built,0.21,23.azl3,1,1,hunspell-ku-0.21-34.fc41.src.rpm,Default Initialized,Default Initialized,0.21,34.fc41,EXISTS_IN_EXT,0.21,Y,1,Neeraj,NOT_FOUND,NA,NA,NA,NA,Built
hunspell-ky,NA,P1,Neeraj,NA,NA,NA,NA,N,N,Built,0.20090415,21.azl3,1,1,hunspell-ky-0.20090415-33.fc41.src.rpm,Default Initialized,Default Initialized,0.20090415,33.fc41,EXISTS_IN_EXT,0.20090415,Y,1,Neeraj,NOT_FOUND,NA,NA,NA,NA,Built
hunspell-la,NA,P1,Neeraj,NA,NA,NA,NA,N,N,Built,0.20130331,16.azl3,1,1,hunspell-la-0.20130331-27.fc41.src.rpm,Default Initialized,Default Initialized,0.20130331,27.fc41,EXISTS_IN_EXT,0.20130331,Y,1,Neeraj,NOT_FOUND,NA,NA,NA,NA,Built
hunspell-lb,NA,P1,Neeraj,NA,NA,NA,NA,N,N,Built,0.20121128,14.azl3,1,1,hunspell-lb-0.20121128-25.fc41.src.rpm,Default Initialized,Default Initialized,0.20121128,25.fc41,EXISTS_IN_EXT,0.20121128,Y,1,Neeraj,NOT_FOUND,NA,NA,NA,NA,Built
hunspell-ln,NA,P1,Neeraj,NA,NA,NA,NA,N,N,Built,0.02,19.azl3,1,1,hunspell-ln-0.02-30.fc41.src.rpm,Default Initialized,Default Initialized,0.02,30.fc41,EXISTS_IN_EXT,0.02,Y,1,Neeraj,NOT_FOUND,NA,NA,NA,NA,Built
hunspell-mai,NA,P1,Neeraj,NA,NA,NA,NA,N,N,Built,1.0.1,20.azl3,1,1,hunspell-mai-1.0.1-31.fc41.src.rpm,Default Initialized,Default Initialized,1.0.1,31.fc41,EXISTS_IN_EXT,1.0.1,Y,1,Neeraj,NOT_FOUND,NA,NA,NA,NA,Built
hunspell-mg,NA,P1,Neeraj,NA,NA,NA,NA,N,N,Built,0.20050109,23.azl3,1,1,hunspell-mg-0.20050109-34.fc41.src.rpm,Default Initialized,Default Initialized,0.20050109,34.fc41,EXISTS_IN_EXT,0.20050109,Y,1,Neeraj,NOT_FOUND,NA,NA,NA,NA,Built
hunspell-mi,NA,P1,Neeraj,NA,NA,NA,NA,N,N,Built,0.20080630,21.azl3,1,1,hunspell-mi-0.20080630-32.fc41.src.rpm,Default Initialized,Default Initialized,0.20080630,32.fc41,EXISTS_IN_EXT,0.20080630,Y,1,Neeraj,NOT_FOUND,NA,NA,NA,NA,Built
hunspell-mk,NA,P1,Neeraj,NA,NA,NA,NA,N,N,Built,0.20051126,22.azl3,1,1,hunspell-mk-0.20051126-33.fc41.src.rpm,Default Initialized,Default Initialized,0.20051126,33.fc41,EXISTS_IN_EXT,0.20051126,Y,1,Neeraj,NOT_FOUND,NA,NA,NA,NA,Built
hunspell-ml,NA,P1,Neeraj,NA,NA,NA,NA,N,N,Built,0.1,23.azl3,1,1,hunspell-ml-0.1-34.fc41.src.rpm,Default Initialized,Default Initialized,0.1,34.fc41,EXISTS_IN_EXT,0.1,Y,1,Neeraj,NOT_FOUND,NA,NA,NA,NA,Built
hunspell-mn,NA,P1,Neeraj,NA,NA,NA,NA,N,N,Built,0.20080709,21.azl3,1,1,hunspell-mn-0.20080709-32.fc41.src.rpm,Default Initialized,Default Initialized,0.20080709,32.fc41,EXISTS_IN_EXT,0.20080709,Y,1,Neeraj,NOT_FOUND,NA,NA,NA,NA,Built
hunspell-mos,NA,P1,Neeraj,NA,NA,NA,NA,N,N,Built,0.20101130,18.azl3,1,1,hunspell-mos-0.20101130-29.fc41.src.rpm,Default Initialized,Default Initialized,0.20101130,29.fc41,EXISTS_IN_EXT,0.20101130,Y,1,Neeraj,NOT_FOUND,NA,NA,NA,NA,Built
hunspell-mr,NA,P0,Akarsh,11703,https://github.com/microsoft/azurelinux/pull/11703,OPEN,2024-12-24T06:06:25Z,Y,Y,Built,1.0.0,15.azl3,1,1,hunspell-mr-14.01webext-1.fc41.src.rpm,Default Initialized,Default Initialized,14.01webext,1.fc41,EXISTS_IN_EXT,1.0.0,Y,1,Akarsh,https://github.com/microsoft/azurelinux/pull/11703,NA,NA,https://github.com/AkarshHCL/azurelinux.git,topic_hunspell-mr,Built
hunspell-ms,NA,P1,Neeraj,NA,NA,NA,NA,N,N,Built,0.20050117,22.azl3,1,1,hunspell-ms-0.20050117-33.fc41.src.rpm,Default Initialized,Default Initialized,0.20050117,33.fc41,EXISTS_IN_EXT,0.20050117,Y,1,Neeraj,NOT_FOUND,NA,NA,NA,NA,Built
hunspell-mt,NA,P1,Neeraj,NA,NA,NA,NA,N,N,Built,0.20110414,6.azl3,1,1,hunspell-mt-0.20110414-17.fc41.src.rpm,Default Initialized,Default Initialized,0.20110414,17.fc41,EXISTS_IN_EXT,0.20110414,Y,1,Neeraj,NOT_FOUND,NA,NA,NA,NA,Built
hunspell-nds,NA,P1,Neeraj,NA,NA,NA,NA,N,N,Built,0.1,20.azl3,1,1,hunspell-nds-0.1-31.fc41.src.rpm,Default Initialized,Default Initialized,0.1,31.fc41,EXISTS_IN_EXT,0.1,Y,1,Neeraj,NOT_FOUND,NA,NA,NA,NA,Built
hunspell-ne,NA,P1,Neeraj,NA,NA,NA,NA,N,N,Built,20080425,22.azl3,1,1,hunspell-ne-20080425-33.fc41.src.rpm,Default Initialized,Default Initialized,20080425,33.fc41,EXISTS_IN_EXT,20080425,Y,1,Neeraj,NOT_FOUND,NA,NA,NA,NA,Built
hunspell-nl,NA,P0,Akarsh,11687,https://github.com/microsoft/azurelinux/pull/11687,MERGED,2024-12-23T18:34:25Z,Y,Y,Built,2.10,17.azl3,1,1,hunspell-nl-2.20.19-13.fc41.src.rpm,Default Initialized,Default Initialized,2.20.19,13.fc41,EXISTS_IN_EXT,2.20.19,Y,1,Akarsh,https://github.com/microsoft/azurelinux/pull/11687,NA,NA,https://github.com/AkarshHCL/azurelinux.git,topic_hunspell-nl,Built
hunspell-no,NA,P1,Neeraj,NA,NA,NA,NA,N,N,Built,2.0.10,13.azl3,1,1,hunspell-no-2.0.10-24.fc41.src.rpm,Default Initialized,Default Initialized,2.0.10,24.fc41,EXISTS_IN_EXT,2.0.10,Y,1,Neeraj,NOT_FOUND,NA,NA,NA,NA,Built
hunspell-nr,NA,P1,Neeraj,NA,NA,NA,NA,N,N,Built,0.20091030,19.azl3,1,1,hunspell-nr-0.20091030-30.fc41.src.rpm,Default Initialized,Default Initialized,0.20091030,30.fc41,EXISTS_IN_EXT,0.20091030,Y,1,Neeraj,NOT_FOUND,NA,NA,NA,NA,Built
hunspell-nso,NA,P1,Neeraj,NA,NA,NA,NA,N,N,Built,0.20091201,19.azl3,1,1,hunspell-nso-0.20091201-30.fc41.src.rpm,Default Initialized,Default Initialized,0.20091201,30.fc41,EXISTS_IN_EXT,0.20091201,Y,1,Neeraj,NOT_FOUND,NA,NA,NA,NA,Built
hunspell-ny,NA,P1,Neeraj,NA,NA,NA,NA,N,N,Built,0.01,19.azl3,1,1,hunspell-ny-0.01-29.fc41.src.rpm,Default Initialized,Default Initialized,0.01,29.fc41,EXISTS_IN_EXT,0.01,Y,1,Neeraj,NOT_FOUND,NA,NA,NA,NA,Built
hunspell-om,NA,P1,Neeraj,NA,NA,NA,NA,N,N,Built,0.04,21.azl3,1,1,hunspell-om-0.04-31.fc41.src.rpm,Default Initialized,Default Initialized,0.04,31.fc41,EXISTS_IN_EXT,0.04,Y,1,Neeraj,NOT_FOUND,NA,NA,NA,NA,Built
hunspell-or,NA,P1,Neeraj,NA,NA,NA,NA,N,N,Built,1.0.0,15.azl3,1,1,hunspell-or-1.0.0-26.fc41.src.rpm,Default Initialized,Default Initialized,1.0.0,26.fc41,EXISTS_IN_EXT,1.0.0,Y,1,Neeraj,NOT_FOUND,NA,NA,NA,NA,Built
hunspell-pa,NA,P1,Neeraj,NA,NA,NA,NA,N,N,Built,1.0.0,15.azl3,1,1,hunspell-pa-1.0.0-26.fc41.src.rpm,Default Initialized,Default Initialized,1.0.0,26.fc41,EXISTS_IN_EXT,1.0.0,Y,1,Neeraj,NOT_FOUND,NA,NA,NA,NA,Built
hunspell-pl,NA,P0,Akarsh,11685,https://github.com/microsoft/azurelinux/pull/11685,OPEN,2024-12-23T18:03:42Z,Y,Y,Built,0.20180707,6.azl3,1,1,hunspell-pl-0.20240901-1.fc41.src.rpm,Default Initialized,Default Initialized,0.20240901,1.fc41,EXISTS_IN_EXT,0.20180707,Y,1,Akarsh,https://github.com/microsoft/azurelinux/pull/11685,NA,NA,https://github.com/AkarshHCL/azurelinux.git,topic_huspell-pl,Built
hunspell-pt,NA,P0,Akarsh,11684,https://github.com/microsoft/azurelinux/pull/11684,OPEN,2024-12-23T17:34:01Z,Y,Y,Built,0.20130125,15.azl3,1,1,hunspell-pt-0.20131030-13.fc41.src.rpm,Default Initialized,Default Initialized,0.20131030,13.fc41,EXISTS_IN_EXT,0.20130125,Y,1,Akarsh,https://github.com/microsoft/azurelinux/pull/11684,NA,NA,https://github.com/AkarshHCL/azurelinux.git,topic_hunspell-pt,Built
hunspell-quh,NA,P1,Neeraj,NA,NA,NA,NA,N,N,Built,0.20110816,18.azl3,1,1,hunspell-quh-0.20110816-29.fc41.src.rpm,Default Initialized,Default Initialized,0.20110816,29.fc41,EXISTS_IN_EXT,0.20110816,Y,1,Neeraj,NOT_FOUND,NA,NA,NA,NA,Built
hunspell-ro,NA,P0,Akarsh,11681,https://github.com/microsoft/azurelinux/pull/11681,OPEN,2024-12-23T14:16:31Z,Y,Y,Built,3.3.7,17.azl3,1,1,hunspell-ro-3.3.10-8.fc41.src.rpm,Default Initialized,Default Initialized,3.3.10,8.fc41,EXISTS_IN_EXT,3.3.7,Y,1,Akarsh,https://github.com/microsoft/azurelinux/pull/11681,NA,NA,https://github.com/AkarshHCL/azurelinux.git,topic_hunspell-ro,Built
hunspell-ru,NA,P1,Sumit,NA,NA,NA,NA,Revisit Ver Compare,Revisit Ver Compare,Built,0.99g5,19.azl3,1,1,hunspell-ru-0.99g5-29.fc41.src.rpm,Default Initialized,Default Initialized,0.99g5,29.fc41,EXISTS_IN_EXT,0.99g5,Y,1,Neeraj,NOT_FOUND,NA,NA,NA,NA,Built
hunspell-rw,NA,P1,Neeraj,NA,NA,NA,NA,N,N,Built,0.20050109,21.azl3,1,1,hunspell-rw-0.20050109-32.fc41.src.rpm,Default Initialized,Default Initialized,0.20050109,32.fc41,EXISTS_IN_EXT,0.20050109,Y,1,Neeraj,NOT_FOUND,NA,NA,NA,NA,Built
hunspell-se,NA,P1,Neeraj,NA,NA,NA,NA,N,N,Built,1.0,1.azl3,1,1,hunspell-se-1.0-0.30.beta7.fc41.src.rpm,Default Initialized,Default Initialized,1.0,0.30.beta7.fc41,EXISTS_IN_EXT,1.0,Y,1,Neeraj,NOT_FOUND,NA,NA,NA,NA,Built
hunspell-shs,NA,P1,Neeraj,NA,NA,NA,NA,N,N,Built,0.20090828,18.azl3,1,1,hunspell-shs-0.20090828-29.fc41.src.rpm,Default Initialized,Default Initialized,0.20090828,29.fc41,EXISTS_IN_EXT,0.20090828,Y,1,Neeraj,NOT_FOUND,NA,NA,NA,NA,Built
hunspell-si,NA,P1,Neeraj,NA,NA,NA,NA,N,N,Built,0.2.1,21.azl3,1,1,hunspell-si-0.2.1-33.fc41.src.rpm,Default Initialized,Default Initialized,0.2.1,33.fc41,EXISTS_IN_EXT,0.2.1,Y,1,Neeraj,NOT_FOUND,NA,NA,NA,NA,Built
hunspell-sk,NA,P1,Neeraj,NA,NA,NA,NA,N,N,Built,0.20110228,18.azl3,1,1,hunspell-sk-0.20110228-28.fc41.src.rpm,Default Initialized,Default Initialized,0.20110228,28.fc41,EXISTS_IN_EXT,0.20110228,Y,1,Neeraj,NOT_FOUND,NA,NA,NA,NA,Built
hunspell-sl,NA,P1,Neeraj,NA,NA,NA,NA,N,N,Built,0.20070127,23.azl3,1,1,hunspell-sl-0.20070127-34.fc41.src.rpm,Default Initialized,Default Initialized,0.20070127,34.fc41,EXISTS_IN_EXT,0.20070127,Y,1,Neeraj,NOT_FOUND,NA,NA,NA,NA,Built
hunspell-smj,NA,P1,Neeraj,NA,NA,NA,NA,N,N,Built,1.0,1.azl3,1,1,hunspell-smj-1.0-0.30.beta7.fc41.src.rpm,Default Initialized,Default Initialized,1.0,0.30.beta7.fc41,EXISTS_IN_EXT,1.0,Y,1,Neeraj,NOT_FOUND,NA,NA,NA,NA,Built
hunspell-so,NA,P1,Neeraj,NA,NA,NA,NA,N,N,Built,1.0.2,18.azl3,1,1,hunspell-so-1.0.2-29.fc41.src.rpm,Default Initialized,Default Initialized,1.0.2,29.fc41,EXISTS_IN_EXT,1.0.2,Y,1,Neeraj,NOT_FOUND,NA,NA,NA,NA,Built
hunspell-sq,NA,P1,Neeraj,NA,NA,NA,NA,N,N,Built,1.6.4,17.azl3,1,1,hunspell-sq-1.6.4-28.fc41.src.rpm,Default Initialized,Default Initialized,1.6.4,28.fc41,EXISTS_IN_EXT,1.6.4,Y,1,Neeraj,NOT_FOUND,NA,NA,NA,NA,Built
hunspell-sr,NA,P1,Neeraj,NA,NA,NA,NA,N,N,Built,0.20130330,15.azl3,1,1,hunspell-sr-0.20130330-26.fc41.src.rpm,Default Initialized,Default Initialized,0.20130330,26.fc41,EXISTS_IN_EXT,0.20130330,Y,1,Neeraj,NOT_FOUND,NA,NA,NA,NA,Built
hunspell-sv,NA,P1,Neeraj,NA,NA,NA,NA,N,N,Built,2.28,13.azl3,1,1,hunspell-sv-2.28-24.fc41.src.rpm,Default Initialized,Default Initialized,2.28,24.fc41,EXISTS_IN_EXT,2.28,Y,1,Neeraj,NOT_FOUND,NA,NA,NA,NA,Built
hunspell-sw,NA,P1,Neeraj,NA,NA,NA,NA,N,N,Built,0.20050819,22.azl3,1,1,hunspell-sw-0.20050819-33.fc41.src.rpm,Default Initialized,Default Initialized,0.20050819,33.fc41,EXISTS_IN_EXT,0.20050819,Y,1,Neeraj,NOT_FOUND,NA,NA,NA,NA,Built
hunspell-ta,NA,P1,Neeraj,NA,NA,NA,NA,N,N,Built,1.0.0,15.azl3,1,1,hunspell-ta-1.0.0-25.fc41.src.rpm,Default Initialized,Default Initialized,1.0.0,25.fc41,EXISTS_IN_EXT,1.0.0,Y,1,Neeraj,NOT_FOUND,NA,NA,NA,NA,Built
hunspell-te,NA,P1,Neeraj,NA,NA,NA,NA,N,N,Built,1.0.0,15.azl3,1,1,hunspell-te-1.0.0-25.fc41.src.rpm,Default Initialized,Default Initialized,1.0.0,25.fc41,EXISTS_IN_EXT,1.0.0,Y,1,Neeraj,NOT_FOUND,NA,NA,NA,NA,Built
hunspell-tet,NA,P1,Neeraj,NA,NA,NA,NA,N,N,Built,0.20050108,23.azl3,1,1,hunspell-tet-0.20050108-34.fc41.src.rpm,Default Initialized,Default Initialized,0.20050108,34.fc41,EXISTS_IN_EXT,0.20050108,Y,1,Neeraj,NOT_FOUND,NA,NA,NA,NA,Built
hunspell-th,NA,P1,Neeraj,NA,NA,NA,NA,N,N,Built,0.20061212,22.azl3,1,1,hunspell-th-0.20061212-33.fc41.src.rpm,Default Initialized,Default Initialized,0.20061212,33.fc41,EXISTS_IN_EXT,0.20061212,Y,1,Neeraj,NOT_FOUND,NA,NA,NA,NA,Built
hunspell-tk,NA,P1,Neeraj,NA,NA,NA,NA,N,N,Built,0.02,18.azl3,1,1,hunspell-tk-0.02-28.fc41.src.rpm,Default Initialized,Default Initialized,0.02,28.fc41,EXISTS_IN_EXT,0.02,Y,1,Neeraj,NOT_FOUND,NA,NA,NA,NA,Built
hunspell-tl,NA,P1,Neeraj,NA,NA,NA,NA,N,N,Built,0.20050109,22.azl3,1,1,hunspell-tl-0.20050109-33.fc41.src.rpm,Default Initialized,Default Initialized,0.20050109,33.fc41,EXISTS_IN_EXT,0.20050109,Y,1,Neeraj,NOT_FOUND,NA,NA,NA,NA,Built
hunspell-tn,NA,P1,Neeraj,NA,NA,NA,NA,N,N,Built,0.20150904,6.azl3,1,1,hunspell-tn-0.20150904-17.fc41.src.rpm,Default Initialized,Default Initialized,0.20150904,17.fc41,EXISTS_IN_EXT,0.20150904,Y,1,Neeraj,NOT_FOUND,NA,NA,NA,NA,Built
hunspell-tpi,NA,P1,Neeraj,NA,NA,NA,NA,N,N,Built,0.07,15.azl3,1,1,hunspell-tpi-0.07-26.fc41.src.rpm,Default Initialized,Default Initialized,0.07,26.fc41,EXISTS_IN_EXT,0.07,Y,1,Neeraj,NOT_FOUND,NA,NA,NA,NA,Built
hunspell-ts,NA,P1,Neeraj,NA,NA,NA,NA,N,N,Built,0.20110323.1,6.azl3,1,1,hunspell-ts-0.20110323.1-17.fc41.src.rpm,Default Initialized,Default Initialized,0.20110323.1,17.fc41,EXISTS_IN_EXT,0.20110323.1,Y,1,Neeraj,NOT_FOUND,NA,NA,NA,NA,Built
hunspell-uk,NA,P1,Neeraj,NA,NA,NA,NA,N,N,Built,1.8.0,6.azl3,1,1,hunspell-uk-1.8.0-17.fc41.src.rpm,Default Initialized,Default Initialized,1.8.0,17.fc41,EXISTS_IN_EXT,1.8.0,Y,1,Neeraj,NOT_FOUND,NA,NA,NA,NA,Built
hunspell-uz,NA,P1,Neeraj,NA,NA,NA,NA,N,N,Built,0.6,21.azl3,1,1,hunspell-uz-0.6-32.fc41.src.rpm,Default Initialized,Default Initialized,0.6,32.fc41,EXISTS_IN_EXT,0.6,Y,1,Neeraj,NOT_FOUND,NA,NA,NA,NA,Built
hunspell-ve,NA,P1,Neeraj,NA,NA,NA,NA,N,N,Built,0.20091030,19.azl3,1,1,hunspell-ve-0.20091030-30.fc41.src.rpm,Default Initialized,Default Initialized,0.20091030,30.fc41,EXISTS_IN_EXT,0.20091030,Y,1,Neeraj,NOT_FOUND,NA,NA,NA,NA,Built
hunspell-vi,NA,P1,Neeraj,NA,NA,NA,NA,N,N,Built,0.20120418,6.azl3,1,1,hunspell-vi-0.20120418-17.fc41.src.rpm,Default Initialized,Default Initialized,0.20120418,17.fc41,EXISTS_IN_EXT,0.20120418,Y,1,Neeraj,NOT_FOUND,NA,NA,NA,NA,Built
hunspell-wa,NA,P1,Neeraj,NA,NA,NA,NA,N,N,Built,0.4.17,14.azl3,1,1,hunspell-wa-0.4.17-25.fc41.src.rpm,Default Initialized,Default Initialized,0.4.17,25.fc41,EXISTS_IN_EXT,0.4.17,Y,1,Neeraj,NOT_FOUND,NA,NA,NA,NA,Built
hunspell-xh,NA,P1,Neeraj,NA,NA,NA,NA,N,N,Built,0.20091030,19.azl3,1,1,hunspell-xh-0.20091030-30.fc41.src.rpm,Default Initialized,Default Initialized,0.20091030,30.fc41,EXISTS_IN_EXT,0.20091030,Y,1,Neeraj,NOT_FOUND,NA,NA,NA,NA,Built
hunspell-yi,NA,P1,Neeraj,NA,NA,NA,NA,N,N,Built,1.1,20.azl3,1,1,hunspell-yi-1.1-31.fc41.src.rpm,Default Initialized,Default Initialized,1.1,31.fc41,EXISTS_IN_EXT,1.1,Y,1,Neeraj,NOT_FOUND,NA,NA,NA,NA,Built
hyphen,NA,P1,Sreenivasulu,NA,NA,NA,NA,N,N,Built,2.8.8,14.azl3,1,1,hyphen-2.8.8-25.fc41.src.rpm,Default Initialized,Default Initialized,2.8.8,25.fc41,EXISTS_IN_EXT,2.8.8,Y,1,Sreenivasulu,NA,NA,NA,NA,NA,Built
hyphen-as,NA,P1,Sreenivasulu,NA,NA,NA,NA,N,N,Built,0.7.0,17.azl3,1,1,hyphen-as-0.7.0-26.fc41.src.rpm,Default Initialized,Default Initialized,0.7.0,26.fc41,EXISTS_IN_EXT,0.7.0,Y,1,Sreenivasulu,NA,NA,NA,NA,NA,Built
hyphen-bg,NA,P1,Sreenivasulu,NA,NA,NA,NA,N,N,Built,4.3,18.azl3,1,1,hyphen-bg-4.3-247.fc41.src.rpm,Default Initialized,Default Initialized,4.3,247.fc41,EXISTS_IN_EXT,4.3,Y,1,Sreenivasulu,NA,NA,NA,NA,NA,Built
hyphen-bn,NA,P1,Sreenivasulu,NA,NA,NA,NA,N,N,Built,0.7.0,17.azl3,1,1,hyphen-bn-0.7.0-26.fc41.src.rpm,Default Initialized,Default Initialized,0.7.0,26.fc41,EXISTS_IN_EXT,0.7.0,Y,1,Sreenivasulu,NA,NA,NA,NA,NA,Built
hyphen-ca,NA,P1,Sreenivasulu,10875,https://github.com/microsoft/azurelinux/pull/10875,OPEN,2024-10-29T17:28:55Z,Y,Y,Built,0.9.3,20.azl3,1,1,hyphen-ca-1.5-4.fc41.src.rpm,Default Initialized,Default Initialized,1.5,4.fc41,EXISTS_IN_EXT,0.9.3,Y,1,Sreenivasulu,NA,NA,NA,https://github.com/v-smalavathu/azurelinux1.git,topic_hyphen-ca,Built
hyphen-da,NA,P1,Sreenivasulu,NA,NA,NA,NA,N,N,Built,0.20070903,22.azl3,1,1,hyphen-da-0.20070903-32.fc41.src.rpm,Default Initialized,Default Initialized,0.20070903,32.fc41,EXISTS_IN_EXT,0.20070903,Y,1,Sreenivasulu,NA,NA,NA,NA,NA,Built
hyphen-de,NA,P1,Sreenivasulu,NA,NA,NA,NA,N,N,Built,0.20060120,24.azl3,1,1,hyphen-de-0.20060120-34.fc41.src.rpm,Default Initialized,Default Initialized,0.20060120,34.fc41,EXISTS_IN_EXT,0.20060120,Y,1,Sreenivasulu,NA,NA,NA,NA,NA,Built
hyphen-el,NA,P1,Sreenivasulu,NA,NA,NA,NA,N,N,Built,0.20051018,22.azl3,1,1,hyphen-el-0.20051018-32.fc41.src.rpm,Default Initialized,Default Initialized,0.20051018,32.fc41,EXISTS_IN_EXT,0.20051018,Y,1,Sreenivasulu,NA,NA,NA,NA,NA,Built
hyphen-es,NA,P1,Sreenivasulu,10900,https://github.com/microsoft/azurelinux/pull/10900,DRAFT,2024-10-31T07:29:46Z,N,N,Built,2.3,8.azl3,1,1,hyphen-es-2.3-18.fc41.src.rpm,Default Initialized,Default Initialized,2.3,18.fc41,EXISTS_IN_EXT,2.3,Y,1,Sreenivasulu,NA,NA,NA,https://github.com/v-smalavathu/azurelinux1.git,topic_hyphen-es,Built
hyphen-fa,NA,P1,Sreenivasulu,NA,NA,NA,NA,N,N,Built,0.20130404,14.azl3,1,1,hyphen-fa-0.20130404-24.fc41.src.rpm,Default Initialized,Default Initialized,0.20130404,24.fc41,EXISTS_IN_EXT,0.20130404,Y,1,Sreenivasulu,NA,NA,NA,NA,NA,Built
hyphen-fo,NA,P1,Sreenivasulu,NA,NA,NA,NA,N,N,Built,0.20040420,18.azl3,1,1,hyphen-fo-0.20040420-28.fc41.src.rpm,Default Initialized,Default Initialized,0.20040420,28.fc41,EXISTS_IN_EXT,0.20040420,Y,1,Sreenivasulu,NA,NA,NA,NA,NA,Built
hyphen-fr,NA,P1,Sreenivasulu,NA,NA,NA,NA,N,N,Built,3.0,6.azl3,1,1,hyphen-fr-3.0-17.fc41.src.rpm,Default Initialized,Default Initialized,3.0,17.fc41,EXISTS_IN_EXT,3.0,Y,1,Sreenivasulu,NA,NA,NA,NA,NA,Built
hyphen-ga,NA,P1,Sreenivasulu,NA,NA,NA,NA,N,N,Built,0.20040220,21.azl3,1,1,hyphen-ga-0.20040220-31.fc41.src.rpm,Default Initialized,Default Initialized,0.20040220,31.fc41,EXISTS_IN_EXT,0.20040220,Y,1,Sreenivasulu,NA,NA,NA,NA,NA,Built
hyphen-gl,NA,P1,Sreenivasulu,NA,NA,NA,NA,N,N,Built,0.99,20.azl3,1,1,hyphen-gl-0.99-31.fc41.src.rpm,Default Initialized,Default Initialized,0.99,31.fc41,EXISTS_IN_EXT,0.99,Y,1,Sreenivasulu,NA,NA,NA,NA,NA,Built
hyphen-grc,NA,P1,Sreenivasulu,NA,NA,NA,NA,N,N,Built,0.20110913,18.azl3,1,1,hyphen-grc-0.20110913-28.fc41.src.rpm,Default Initialized,Default Initialized,0.20110913,28.fc41,EXISTS_IN_EXT,0.20110913,N,0,Sreenivasulu,NA,NA,NA,NA,NA,Built
