S.No.,Package Name,Need Upgrade (Y/N/Revisit/Remove),Upgrade to version (Version/Revisit/NA),"Priority (P0, P1, P3)",Evaluator,"Status (Not Started, Ongoing, PR Raised, PR in Review, Done-Upgrade, Done-FixBuild, Done-OtherChanges, NA-Uptodate)",Obsoleted and Frozen PR Link,Start Date,End Date,Last activity date,3.0-dev Daily Build status   (Y/N),Build status date,Version in 2.0,Version in 3.0,Latest Version  (Fedora Sources),Fedora Sources Link,Latest Upstream Version,Upstream Sources Link,Remark / Plan for the package,PR Link
#VALUE!,libmediaart,Y,Index of /src/gst-plugins-base (gstreamer.freedesktop.org),P1,Kevin,PR Raised,https://github.com/microsoft/azurelinux/pull/11036,2024-11-11 0:00:00,,2024-11-12 0:00:00,Y,2024-10-22 0:00:00,1.9.4,1.9.4,1.9.6,Overview - rpms/libmediaart - src.fedoraproject.org,1.9.6,https://gitlab.gnome.org/GNOME/libmediaart/-/archive/1.9.6/libmediaart-1.9.6.tar.gz,Last work June 2022,https://github.com/microsoft/azurelinux/pull/11036
32,gstreamer1-plugins-base,Y,1.24.8,P1,Kevin,PR Raised,https://github.com/microsoft/azurelinux/pull/10828,2024-10-21 0:00:00,,2024-10-23 0:00:00,Y,2024-10-14 0:00:00,1.20.0,1.20.0,1.24.8,Overview - rpms/gstreamer1-plugins-base - src.fedoraproject.org,1.24.8,Index of /src/gst-plugins-base (gstreamer.freedesktop.org),,https://github.com/microsoft/azurelinux/pull/10828
33,gtk-vnc,Y,1.3.1,P1,Kevin,PR Raised,https://github.com/microsoft/azurelinux/pull/10838,2024-10-23 0:00:00,,2024-10-24 0:00:00,N,2024-10-14 0:00:00,1.3.0,1.3.0,1.3.1,Overview - rpms/gtk-vnc - src.fedoraproject.org,1.3.1,GNOME / gtk-vnc · GitLab,Last imported in Mar 2023,https://github.com/microsoft/azurelinux/pull/10838
34,gtkspell,N,NA,P1,Kevin,Not Started,,,,,Y,2024-10-14 0:00:00,2.0.16,2.0.16,2.0.16,Overview - rpms/gtkspell - src.fedoraproject.org,2.0.16,http://gtkspell.sourceforge.net/,"There is a 3.0.5 version, but it's a breaking API change a-la python3. Please advise as to whether it should be upgraded to the 3.x api or left at 2.x.",
35,guava20,Remove,NA,P1,Kevin,Not Started,,,,,N,2024-10-14 0:00:00,20.0,20.0,Orphaned,Overview - rpms/guava20 - src.fedoraproject.org,33.3.1,GitHub - google/guava: Google core libraries for Java,"This being named ""guava20"", it seems to me as though it should not be bumped from v20. Please advise.",
36,gupnp,Y,1.6.7,P1,Kevin,PR Raised,https://github.com/microsoft/azurelinux/pull/10839,2024-10-24 0:00:00,,2024-10-24 0:00:00,N,2024-10-14 0:00:00,1.6.3,1.6.3,1.6.7,Overview - rpms/gupnp - src.fedoraproject.org,1.6.7,Projects/GUPnP - GNOME Wiki!,Last imported in Feb 2023,
37,gupnp-av,Y,0.14.1,P1,Kevin,PR Raised,https://github.com/microsoft/azurelinux/pull/10841,2024-10-24 0:00:00,,2024-10-24 0:00:00,Y,2024-10-14 0:00:00,0.12.11,0.12.11,0.14.1,Overview - rpms/gupnp-av - src.fedoraproject.org,0.14.1,Projects/GUPnP - GNOME Wiki!,,
38,gupnp-dlna,N,NA,P1,Kevin,Not Started,,,,,N,2024-10-14 0:00:00,0.12.0,0.12.0,0.12.0,Overview - rpms/gupnp-dlna - src.fedoraproject.org,0.12.0,Projects/GUPnP - GNOME Wiki!,,
39,gupnp-igd,Y,1.6.0,P1,Kevin,PR Raised,https://github.com/microsoft/azurelinux/pull/10853,2024-10-24 0:00:00,,2024-10-25 0:00:00,N,2024-10-14 0:00:00,1.2.0,1.2.0,1.6.0,Overview - rpms/gupnp-igd - src.fedoraproject.org,1.6.0,Projects/GUPnP - GNOME Wiki!,,
40,hawtjni-runtime,Y,1.18,P1,Kevin,Ongoing,,2024-11-26 0:00:00,,2024-11-27 0:00:00,N,2024-10-14 0:00:00,1.17,1.17,1.18,Overview - rpms/hawtjni - src.fedoraproject.org,1.18,GitHub - fusesource/hawtjni: A JNI code generator based on the JNI generator used by the eclipse SWT project,"Last work Oct 2021

Skipping this one for now since it doesn't build in the daily build.

Broken because of a cyclic dependency, I don't know how to get around that.",
41,hdf,Y,4.3.0,P1,Kevin,PR Raised,https://github.com/microsoft/azurelinux/pull/10864,2024-10-25 0:00:00,,2024-10-28 0:00:00,Y,2024-10-14 0:00:00,4.2.15,4.2.15,4.3.0,Overview - rpms/hdf - src.fedoraproject.org,4.3.0,The HDF Group Support Site | Ensuring long-term access and usability of HDF data and supporting users of HDF technologies,,https://github.com/microsoft/azurelinux/pull/10864
42,highlight,Y,4.14,P1,Kevin,PR Raised,https://github.com/microsoft/azurelinux/pull/11316,2024-11-27 0:00:00,,2024-12-04 0:00:00,N,2024-10-14 0:00:00,3.54,3.54,4.13.1,Overview - rpms/highlight - src.fedoraproject.org,4.14,André Simon - Startseite (andre-simon.de),Depends on qt5-qtbase-devel,https://github.com/microsoft/azurelinux/pull/11316
43,hping3,N,NA,P1,Kevin,Not Started,,,,,Y,2024-10-14 0:00:00,0.0.20051105,0.0.20051105,0.0.20051105,Overview - rpms/hping3 - src.fedoraproject.org,N/A,N/A,"Appears to be abandoned, I could not find a current upstream source.",
44,hsakmt,N,6.2.2,P1,Kevin,Not Started,,2024-10-28 0:00:00,,2024-10-29 0:00:00,Y,2024-10-14 0:00:00,1.0.6,1.0.6,1.0.6,Overview - rpms/hsakmt - src.fedoraproject.org,1.0.6,GitHub - ROCm/ROCT-Thunk-Interface: ROCm's Thunk Interface,"I thought this needed an upgrade, but I in fact read the version strings incorrectly. This will wait for another day.",
45,httpcomponents-core,Y,5.3,P1,Kevin,Ongoing,,2024-12-02 0:00:00,,2024-12-02 0:00:00,N,2024-10-14 0:00:00,4.4.13,4.4.13,4.4.16,Overview - rpms/httpcomponents-core - src.fedoraproject.org,5.3,Apache HttpComponents – Apache HttpComponents,"Fails to find certain build dependencies, even after they've been manually built.",
46,libgphoto2,Y,2.5.31,P1,Kevin,PR Raised,https://github.com/microsoft/azurelinux/pull/10775,2024-10-16 0:00:00,,2024-10-17 0:00:00,Y,16/10/2024,2.5.27,2.5.27,2.5.31,Overview - rpms/libgphoto2 - src.fedoraproject.org,2.5.31,https://github.com/gphoto/libgphoto2,Required for the sake of upgrading gphoto2,https://github.com/microsoft/azurelinux/pull/10775
#VALUE!,libimobiledevice,Y,0,P1,Kevin,Ongoing,,2024-10-29 0:00:00,,2024-11-04 0:00:00,Y,2024-10-22 0:00:00,1.2.1,1.2.1,1.3.0,Overview - rpms/libimobiledevice - src.fedoraproject.org,1.3.0,https://github.com/libimobiledevice/libimobiledevice/releases/download/1.3.0/libimobiledevice-1.3.0.tar.bz2,"This package requires an update to libusbmuxd, which I attempted. Libusbmuxd requires an update to libplist, which I accomplished. It also requires a new dependency, libimobiledevice-glue. In order to upgrade this package I will need to create a new package.",
47,libidn2,Remove,NA,P1,Kevin,Not Started,,,,,Remove,2024-10-22 0:00:00,2.3.0,N/A,2.3.7,Overview - rpms/libidn2 - src.fedoraproject.org,,,Moved to SPECS,
#VALUE!,libiec61883,N,NA,P1,Kevin,Not Started,,,,,Y,2024-10-22 0:00:00,1.2.0,1.2.0,1.2.0,Overview - rpms/libiec61883 - src.fedoraproject.org,1.2.0,https://ieee1394.docs.kernel.org/en/latest/#libiec61883,,
#VALUE!,libieee1284,TBD,https://launchpad.net/libindicator/12.10/12.10.1/+download/libindicator-12.10.1.tar.gz,P1,Kevin,Not Started,,,,,Y,2024-10-22 0:00:00,0.2.11,0.2.11,0.2.11,Overview - rpms/libieee1284 - src.fedoraproject.org,0.2.11,http://cyberelk.net/tim/libieee1284/,,
#VALUE!,libindicator,TBD,https://github.com/libimobiledevice/libplist/releases/download/2.6.0/libplist-2.6.0.tar.bz2,P1,Kevin,Not Started,,,,,Y,2024-10-22 0:00:00,12.10.1,12.10.1,12.10.1,Overview - rpms/libindicator - src.fedoraproject.org,12.10.1,https://launchpad.net/libindicator/12.10/12.10.1/+download/libindicator-12.10.1.tar.gz,,
72,libplist,Y,https://github.com/libimobiledevice/libimobiledevice-glue/releases/download/1.3.1/libimobiledevice-glue-1.3.1.tar.bz2,P1,Kevin,PR Raised,https://github.com/microsoft/azurelinux/pull/10884,2024-10-29 0:00:00,,2024-10-29 0:00:00,?,N/A,,2.1.0,2.6.0,Overview - rpms/libplist - src.fedoraproject.org,2.6.0,https://github.com/libimobiledevice/libplist/releases/download/2.6.0/libplist-2.6.0.tar.bz2,Pulled in as a dependency for libimobiledevice,https://github.com/microsoft/azurelinux/pull/10884
73,libimobiledevice-glue,Y,1.3.1,P1,Kevin,PR Raised,https://github.com/microsoft/azurelinux/pull/10898,2024-10-30 0:00:00,,2024-10-30 0:00:00,NA,NA,NA,NA,1.3.1,Overview - rpms/libimobiledevice-glue - src.fedoraproject.org,1.3.1,https://github.com/libimobiledevice/libimobiledevice-glue/releases/download/1.3.1/libimobiledevice-glue-1.3.1.tar.bz2,Pulled in as a dependency for libimobiledevice,https://github.com/microsoft/azurelinux/pull/10898
74,libusbmuxd,Y,2.1.0,P1,Kevin,PR Raised,https://github.com/microsoft/azurelinux/pull/10905,2024-10-29 0:00:00,,2024-10-31 0:00:00,?,?,?,?,2.1.0,https://src.fedoraproject.org/rpms/libusbmuxd,2.1.0,https://github.com/libimobiledevice/libusbmuxd/releases/download/2.1.0/libusbmuxd-2.1.0.tar.bz2,Pulled in as a dependency for libimobiledevice,https://github.com/microsoft/azurelinux/pull/10905
75,perl-Class-ISA,TBD,https://metacpan.org/release/,P1,Kevin,Not Started,,,,,Y,2024-12-06 0:00:00,0.36,0.36,0.36,Overview - rpms/perl-Class-ISA - src.fedoraproject.org,0.36,https://metacpan.org/release/Class-ISA,"Belongs to SPECs, is not an extended package.",
76,perl-Class-Load,TBD,https://metacpan.org/release/it,P1,Kevin,Not Started,,,,,Y,2024-12-06 0:00:00,0.25,0.25,0.25,Overview - rpms/perl-Class-Load - src.fedoraproject.org,0.25,https://metacpan.org/release/,,
77,perl-Class-Load-XS,TBD,https://metacpan.org/release/it,P1,Kevin,Not Started,,,,,Y,2024-12-06 0:00:00,0.10,0.10,0.10,Overview - rpms/perl-Class-Load-XS - src.fedoraproject.org,0.10,https://metacpan.org/release/it,,
78,perl-Class-XSAccessor,Revisit,https://metacpan.org/release/,P1,Kevin,Not Started,,,,,Y,2024-12-06 0:00:00,1.19,1.19,1.19,Overview - rpms/perl-Class-XSAccessor - src.fedoraproject.org,1.19,https://metacpan.org/release/it,"Belongs to SPECS, is not an extended package.",
79,perl-Clone,Revisit,https://metacpan.org/release/,P1,Kevin,Not Started,,,,,Y,2024-12-06 0:00:00,0.43,0.46,0.47,Overview - rpms/perl-Clone - src.fedoraproject.org,0.47,https://metacpan.org/release/,"Belongs to SPECS, is not an extended package.",
80,perl-Color-ANSI-Util,Y,https://metacpan.org/release/,P1,Kevin,PR Raised,https://github.com/microsoft/azurelinux/pull/11398,2024-12-09 0:00:00,,2024-12-10 0:00:00,Y,2024-12-06 0:00:00,0.164,0.164,0.165,Overview - rpms/perl-Color-ANSI-Util - src.fedoraproject.org,0.165,https://metacpan.org/release/,Tests depend on perl-Test-RandomResult,
81,perl-Color-RGB-Util,Y,https://metacpan.org/release/,P1,Kevin,PR Raised,https://github.com/microsoft/azurelinux/pull/11400,2024-12-10 0:00:00,,2024-12-10 0:00:00,Y,2024-12-06 0:00:00,0.606,0.606,0.607,Overview - rpms/perl-Color-RGB-Util - src.fedoraproject.org,0.607,https://metacpan.org/release/,,
82,perl-ColorThemeBase-Static,Y,https://github.com/ianw/libiptcdata/archive/refs/tags/release_1_0_5.tar.gz,P1,Kevin,PR Raised,https://github.com/microsoft/azurelinux/pull/11425,2024-12-11 0:00:00,,2024-12-11 0:00:00,Y,2024-12-06 0:00:00,0.008,0.008,0.009,Overview - rpms/perl-ColorThemeBase-Static - src.fedoraproject.org,0.009,https://metacpan.org/release/,,
#VALUE!,libiptcdata,TBD,https://metacpan.org/release/,P1,Kevin,Not Started,,,,,Y,2024-10-22 0:00:00,1.0.5,1.0.5,1.0.5,Overview - rpms/libiptcdata - src.fedoraproject.org,1.0.5,https://github.com/ianw/libiptcdata/archive/refs/tags/release_1_0_5.tar.gz,,
83,perl-ColorThemeRole-ANSI,TBD,http://prdownloads.sourceforge.net/libkeepalive/libkeepalive-0.3.tar.gz?download,P1,Kevin,Not Started,,,,,Y,2024-12-06 0:00:00,0.001,0.001,0.001,Overview - rpms/perl-ColorThemeRole-ANSI - src.fedoraproject.org,0.001,https://metacpan.org/release/,,
#VALUE!,libkeepalive,TBD,https://metacpan.org/release/,P1,Kevin,Not Started,,,,,Y,2024-10-22 0:00:00,0.3,0.3,0.3,Overview - rpms/libkeepalive - src.fedoraproject.org,0.3,http://prdownloads.sourceforge.net/libkeepalive/libkeepalive-0.3.tar.gz?download,,
84,perl-ColorThemeUtil-ANSI,TBD,https://github.com/ueno/libkkc/releases/download/v0.3.5/libkkc-0.3.5.tar.gz,P1,Kevin,Not Started,,,,,Y,2024-12-06 0:00:00,0.002,0.002,0.002,Overview - rpms/perl-ColorThemeUtil-ANSI - src.fedoraproject.org,0.002,https://metacpan.org/release/,,
#VALUE!,libkkc,TBD,https://metacpan.org/release/,P1,Kevin,Not Started,,,,,N,2024-10-22 0:00:00,0.3.5,0.3.5,0.3.5,Overview - rpms/libkkc - src.fedoraproject.org,0.3.5,https://github.com/ueno/libkkc/releases/download/v0.3.5/libkkc-0.3.5.tar.gz,,
85,perl-ColorThemes-Standard,TBD,https://github.com/ueno/libkkc/releases/download/v0.3.5/libkkc-0.3.5.tar.gz,P1,Kevin,Not Started,,,,,Y,2024-12-06 0:00:00,0.003,0.003,0.003,Overview - rpms/perl-ColorThemes-Standard - src.fedoraproject.org,0.003,https://metacpan.org/release/,,
#VALUE!,libkkc-data,TBD,https://github.com/libkml/libkml/archive/1.3.0/libkml-1.3.0.tar.gz,P1,Kevin,Not Started,,,,,N,2024-10-22 0:00:00,0.2.7,0.2.7,0.2.7,Overview - rpms/libkkc-data - src.fedoraproject.org,0.2.7,https://github.com/ueno/libkkc/releases/download/v0.3.5/libkkc-0.3.5.tar.gz,"This looks to be a pretty major version bump, might be worth taking a closer look at.",
#VALUE!,libkml,TBD,https://metacpan.org/release/,P1,Kevin,Not Started,,,,,Y,2024-10-22 0:00:00,1.3.0,1.3.0,1.3.0,Overview - rpms/libkml - src.fedoraproject.org,1.3.0,https://github.com/libkml/libkml/archive/1.3.0/libkml-1.3.0.tar.gz,,
108,perl-PPI-HTML,TBD,https://metacpan.org/release/,P1,Kevin,Not Started,,,,,Y,2024-12-06 0:00:00,1.08,1.08,1.08,Overview - rpms/perl-PPI-HTML - src.fedoraproject.org,1.08,https://metacpan.org/release/,,
109,perl-PPIx-QuoteLike,Y,https://metacpan.org/release/,P1,Kevin,PR Raised,https://github.com/microsoft/azurelinux/pull/11455,2024-12-11 0:00:00,,2024-12-13 0:00:00,Y,2024-12-06 0:00:00,0.008,0.008,0.023,Overview - rpms/perl-PPIx-QuoteLike - src.fedoraproject.org,0.023,https://metacpan.org/release/,,
110,perl-PPIx-Utilities,TBD,https://metacpan.org/release/,P1,Kevin,Not Started,,,,,Y,2024-12-06 0:00:00,1.001000,1.001000,1.001000,Overview - rpms/perl-PPIx-Utilities - src.fedoraproject.org,1.001000,https://metacpan.org/release/,,
111,perl-Package-DeprecationManager,Y,https://metacpan.org/release/,P1,Kevin,PR Raised,https://github.com/microsoft/azurelinux/pull/11456,2024-12-13 0:00:00,,2024-12-13 0:00:00,Y,2024-12-06 0:00:00,0.17,0.17,0.18,Overview - rpms/perl-Package-DeprecationManager - src.fedoraproject.org,0.18,https://metacpan.org/release/,,
112,perl-Package-Generator,TBD,https://metacpan.org/release/,P1,Kevin,Not Started,,,,,Y,2024-12-06 0:00:00,1.106,1.106,1.106,Overview - rpms/perl-Package-Generator - src.fedoraproject.org,1.106,https://metacpan.org/release/,"Belongs to SPECS, is not an extended package.",
113,perl-Package-Stash,Y,https://metacpan.org/release/it,P1,Kevin,Not Started,,,,,Y,2024-12-06 0:00:00,0.38,0.38,0.40,Overview - rpms/perl-Package-Stash - src.fedoraproject.org,0.40,https://metacpan.org/release/,,
114,perl-PadWalker,TBD,https://metacpan.org/release/,P1,Kevin,Not Started,,,,,Y,2024-12-06 0:00:00,2.3,2.5,2.5,Overview - rpms/perl-PadWalker - src.fedoraproject.org,2.5,https://metacpan.org/release/it,"Belongs to SPECS, is not an extended package.",
115,perl-Params-Util,Revisit,https://metacpan.org/release/,P1,Kevin,Not Started,,,,,Y,2024-12-06 0:00:00,1.07,1.07,1.102,https://src.fedoraproject.org/rpms/Y,1.102,https://metacpan.org/release/,"Belongs to SPECS, is not an extended package.",
116,perl-Params-Validate,Y,https://metacpan.org/release/,P1,Kevin,Ongoing,,2024-12-13 0:00:00,,2024-12-13 0:00:00,Y,2024-12-06 0:00:00,1.29,1.29,1.31,https://src.fedoraproject.org/rpms/Y,1.31,https://metacpan.org/release/,,
117,perl-Params-ValidationCompiler,Y,0,P1,Kevin,Not Started,,,,,Y,2024-12-06 0:00:00,0.30,0.30,0.31,https://src.fedoraproject.org/rpms/Y,0.31,https://metacpan.org/release/,,
118,perl-Test-RandomResult,Y,0.001,P1,Kevin,PR Raised,https://github.com/microsoft/azurelinux/pull/11399,2024-12-10 0:00:00,,2024-12-10 0:00:00,,,,,,,,,Added as a dependency of perl-Color-RGB-Util,
#VALUE!,libldb,Y,0,P1,Kevin,Ongoing,,2024-11-05 0:00:00,,2024-11-05 0:00:00,Y,2024-10-22 0:00:00,2.1.4,2.7.2,2.9.1,Overview - rpms/libldb - src.fedoraproject.org,2.9.1,https://download.samba.org/pub/ldb/ldb-2.9.1.tar.gz,At current maximum for current talloc version,
127,ceph,,,,,PR Raised,,2024-01-10 0:00:00,,2024-01-13 0:00:00,,,,,,,,,CVE PR,https://github.com/microsoft/azurelinux/pull/11896
